Id,Price
16369,207182.17
5254,424370.12
8672,138931.56
8004,228446.72
3109,239906.48
2588,329516.06
8814,333711.3
15888,151539.48
14668,124725.875
13432,475441.5
7981,68273.375
2048,227147.05
1667,152039.53
2349,99704.32
6136,188643.25
8166,197992.67
1709,302987.22
14649,174280.84
9187,236817.53
2927,179189.75
10220,136924.86
6331,402984.2
7044,173943.77
1736,140094.89
1840,102074.27
4852,226937.72
13311,152046.61
3330,176050.42
7004,355256.3
12472,172650.39
7664,177427.11
16537,225198.9
15032,448905.56
5325,246283.97
800,227743.67
1438,162984.1
3953,138082.08
7135,269371.28
10371,91361.96
709,142960.27
4836,246789.6
14709,239776.14
2216,311312.7
11948,248168.73
5221,210642.7
159,309704.94
15775,149145.72
4818,216128.64
10222,220927.06
9867,210286.78
11763,386185.3
511,167440.31
9337,174598.17
15529,284011.88
9134,183031.58
2759,122278.98
1458,157240.84
13261,210278.98
11772,146132.06
8107,262586.8
13847,203672.88
14414,452653.7
12833,88630.62
5282,290055.22
13760,222367.28
430,206190.78
12580,176641.47
10985,392512.78
14321,137050.97
15960,418431.44
4803,235602.72
6741,141160.81
4046,173069.06
5060,264051.4
9593,293825.8
8088,242166.0
13888,176814.58
12065,163793.6
13336,184955.78
2449,197989.81
7499,293873.16
11082,142426.42
211,124998.195
11469,150325.3
5452,132354.53
7732,183455.61
10080,191619.02
15088,159137.86
6112,205578.6
7903,233807.05
2249,177799.92
79,186220.33
13941,148285.22
6693,202650.38
1156,325944.3
3877,169070.69
2864,158846.66
4519,134067.08
4712,138440.22
4642,179263.58
4766,207025.55
2429,279903.2
12013,235565.39
12309,237712.42
5505,127181.164
13711,183730.39
10483,360154.5
1648,236396.62
9391,200329.55
699,225259.53
7034,336517.7
10415,343778.34
839,228658.38
7602,204256.53
15682,233699.25
16354,352755.88
13686,163377.98
5026,193483.61
3081,284298.56
5009,177680.94
4173,422037.25
3228,164059.98
15482,323616.4
5700,223230.6
6252,195414.69
8207,95296.66
2984,142092.42
3507,397407.25
15950,80279.07
13377,253587.05
15594,188421.84
11798,219135.3
13493,167022.8
4976,172603.66
3771,205244.62
1107,173387.97
16171,348142.8
15257,182791.89
6221,197204.58
4936,204918.55
6343,181893.78
16109,207026.14
15352,223636.38
9489,194331.72
14029,206967.25
4879,297467.0
6828,148624.22
11950,88246.32
14964,152803.83
9074,167210.08
10514,217148.53
10702,187226.98
3476,191632.78
15469,307730.72
5608,168886.61
13446,513611.78
1683,217458.34
6759,115442.64
186,236759.44
7822,68016.625
7017,304581.2
1944,184091.9
10515,241908.38
2824,232197.6
3649,171351.66
8228,202904.58
6599,425172.03
9165,180866.31
12316,453116.4
11720,195743.55
13943,168662.7
15315,139841.34
14812,346543.06
4799,325026.66
2600,268973.88
5724,111712.58
3033,319801.47
2985,165890.48
8885,151740.88
12691,205592.14
15079,166199.56
14599,160101.28
7681,234412.58
5849,164149.9
675,204643.25
4343,158552.64
3122,187238.52
16602,174779.31
2211,175032.14
12965,149583.64
11016,67595.695
15756,158665.7
16151,149452.72
10746,127634.32
14130,162721.05
2231,186300.47
12325,209941.7
8949,318416.47
2859,130201.89
6797,241134.64
5793,268136.8
1000,283409.75
7364,139497.5
13802,249610.9
12755,322633.6
10782,172746.12
13169,93320.766
9007,343124.0
2118,183583.25
14517,192139.48
3001,164071.38
11913,156333.72
4030,236061.89
5323,170008.9
3572,138867.0
10290,175136.11
15321,335124.4
12795,190847.31
8845,292540.4
14559,221253.9
1435,280638.56
6180,180187.28
10590,178488.7
3889,161703.72
13160,195338.64
15254,204383.5
2436,149932.45
1770,239973.92
912,378697.12
12385,160233.62
2188,169913.89
13444,327739.56
11487,246468.44
14836,324933.4
4923,103515.766
15779,134112.2
8900,187487.77
10932,187308.89
6085,205893.14
6762,130977.93
1005,323213.2
16552,177855.1
13248,282095.62
6580,191027.97
10706,258433.56
8539,167058.19
10743,407386.12
9243,112392.25
10609,152377.53
9638,207853.62
5399,241078.73
1222,310118.9
4124,189298.03
2131,204947.97
12869,312655.47
7899,141318.1
3251,408993.78
11088,176096.7
14653,258988.78
3010,231905.8
12160,210864.73
6288,251473.06
14890,191430.22
13437,176160.28
2385,225595.92
16650,175648.45
10159,190607.31
7940,253510.78
12953,370178.1
9803,321057.38
14247,224341.77
5251,132648.9
14337,242395.23
9967,181577.92
4618,134277.98
15378,460427.3
8963,180371.56
2472,207195.72
8736,119255.51
14823,118512.875
8675,174998.39
13596,129808.945
16487,115404.46
12629,222790.2
11965,199317.95
4136,346923.2
13012,167287.94
5309,186777.39
517,371796.53
9553,158933.2
10120,127731.01
5991,216255.25
9862,169842.33
9420,168934.89
4968,232107.53
11904,314775.6
15824,171429.44
9365,135278.98
14879,181823.33
8205,231825.97
15184,133470.3
1918,235011.92
16013,242191.2
9802,183031.67
13752,254238.17
16156,190344.38
5194,89780.875
2746,421782.4
15982,229033.6
5605,191785.33
8288,207414.9
5707,378009.75
7933,182704.98
8324,235431.56
2506,152365.69
12293,153890.1
10551,162552.42
5346,508689.53
4197,239948.86
3237,151459.05
3390,374400.4
9751,164457.62
1391,233517.52
1928,211200.06
10992,277854.84
6792,331753.44
5663,188690.48
13280,214095.25
5218,77311.81
16748,244881.8
15835,201260.67
14850,198990.9
1359,184755.31
7428,205448.0
4201,107120.04
13089,87388.08
7182,164102.8
1467,413594.38
9829,202801.45
4344,204773.58
4129,158801.06
1905,179583.3
93,324044.53
8320,186157.88
12070,181522.0
8290,221055.89
11005,204739.19
116,230796.8
12275,336688.94
12588,535340.94
11378,158514.05
10961,228192.34
10251,216668.16
1152,257999.92
12167,177877.38
11569,213981.33
4141,362621.16
7614,106184.97
13805,89175.96
14680,161792.6
13543,387944.12
6786,194600.56
13529,202711.34
9158,98102.53
5360,193165.23
6098,239765.53
11174,214590.38
307,144298.88
1892,185502.94
6948,304942.06
2227,146225.39
12790,233296.64
3653,189044.52
2912,220691.58
16735,107726.016
5446,177872.52
8532,238631.16
10311,357809.97
10051,195177.55
918,163750.9
2766,151305.92
734,175642.12
6882,373885.4
15971,166167.38
1735,309938.5
442,183831.38
7228,241334.6
507,198887.42
8461,203077.23
4514,261046.73
4133,100753.57
14803,179515.67
14297,261462.69
9924,220431.42
13797,357558.4
8497,281862.22
8729,139717.52
16046,144862.88
15087,189871.52
2874,170020.12
7415,224371.45
13893,173168.39
12611,140225.4
7779,244002.53
8221,180049.9
7790,150127.12
12728,377029.7
3372,174841.97
12845,187710.27
13107,274116.03
2475,238314.9
5820,152941.9
14505,102941.77
382,161644.23
1339,155061.94
4940,218299.23
1481,68624.17
9025,270976.53
14636,166465.77
10668,113651.0
2025,220381.2
2910,170128.42
5836,204015.9
3444,129504.016
11165,213441.2
16000,186863.27
5281,453670.78
15350,278379.06
7321,220366.69
2863,250833.86
3563,172839.94
5094,235381.9
1027,231381.8
7953,244318.06
1788,205981.38
11061,181330.42
1839,309199.75
7766,188521.25
2250,214254.2
14701,145812.84
13149,252337.61
14040,197562.84
13370,231001.47
9312,451593.75
10493,158710.89
11985,210668.73
2698,226751.33
4659,168341.4
3002,147699.83
4795,238433.64
3986,129170.63
1753,464705.28
6681,206771.78
14801,190171.77
14252,273639.75
5017,148802.95
12267,275113.84
10681,185679.9
10800,173138.67
13910,160470.11
355,199974.55
12255,157545.48
10435,209269.86
13840,335841.78
7656,398065.8
1659,196295.16
2333,160286.84
4580,316268.75
12699,70036.34
9974,138509.23
14083,298504.1
15347,419360.0
1473,305183.62
4984,240377.83
9203,192727.88
5806,172331.75
5590,180078.77
4509,295619.3
763,217192.08
3067,344730.75
1143,398064.0
15403,199294.36
10793,221618.95
4849,69478.78
10717,190592.48
5430,166391.44
5874,396840.72
11286,204006.66
4407,132715.69
11998,218896.06
1131,238181.28
11920,255950.22
12404,317844.84
6552,183702.58
8459,186058.33
4704,224258.14
13883,186351.75
13830,168924.08
13273,214233.31
11323,147725.7
13257,120976.195
15846,146280.53
9132,311159.9
2909,67618.21
15927,182401.44
16500,267712.38
15974,163710.45
1278,176820.2
2893,231038.06
16128,184116.3
12794,217750.06
1341,355033.94
9219,262090.16
2982,188884.03
3113,162879.27
14358,191925.95
295,170293.38
732,213059.7
14926,167287.94
9155,460172.7
2045,175592.72
3879,275874.4
5361,361860.88
9750,410222.4
1711,208971.36
13269,142064.98
7020,185800.77
832,161987.66
4009,197613.36
5184,272426.8
13844,184753.23
12471,252239.61
1294,206886.3
6058,234246.31
15614,129390.08
7214,256584.02
9841,211768.31
4639,204410.12
5018,165632.44
1139,193193.55
2896,119250.15
7987,192169.58
13272,268139.0
13454,181023.19
14287,150623.8
414,364460.8
1524,116634.91
5818,127413.64
973,165174.38
2888,274123.9
6269,363874.16
7343,155848.23
14834,175523.14
10672,289599.47
2595,235620.98
12843,174418.52
8973,119019.234
13539,431485.78
12351,125780.125
12322,180048.55
13659,481562.06
14758,141120.92
14157,204662.89
9874,120025.21
11513,138753.61
5034,190002.06
6779,257400.14
8009,269287.84
891,311022.9
6663,194531.7
11506,228156.36
4740,294746.28
9254,304753.66
2609,201782.11
13601,129885.125
3862,205815.36
16490,180452.77
8819,175682.48
6836,178644.73
16232,176182.25
15988,134961.34
6009,223172.31
15339,176101.08
2953,123555.83
8340,187158.7
8723,225881.42
6760,212989.81
7960,129747.49
13358,349760.75
2009,68491.23
9977,199230.27
12445,312299.1
11130,265452.2
9205,377473.66
9078,237832.8
8317,163113.83
13108,290749.88
15196,192855.2
12406,141679.77
5946,131066.14
5538,222168.1
16264,228402.84
3752,208370.05
13995,183643.31
181,219415.36
13304,197414.25
4262,214446.12
11552,207680.52
817,449645.8
1198,226180.77
16535,67420.14
450,186560.66
13207,186399.08
1551,203167.2
250,195885.0
11528,175189.3
16350,172118.7
4573,130645.11
7990,350729.78
2372,193175.83
193,216788.75
8713,196819.28
7617,313339.9
1215,133642.89
3107,205028.14
8756,117821.88
15942,145576.52
7540,293790.9
14629,149239.22
8109,222234.69
10816,334829.16
10205,385473.9
4462,192215.39
9908,172168.86
11376,208894.22
16108,198818.39
13832,136073.72
3744,206239.47
15265,144113.58
5422,385994.8
2941,185121.8
15866,158566.6
15172,351773.12
15904,228585.94
5679,239304.9
5825,253066.28
3958,342933.97
8591,279150.28
1475,300914.78
2397,242239.67
12419,236835.34
7533,121411.5
10339,221232.08
8760,160410.78
13040,120111.32
5620,169911.5
4840,163177.39
10464,171016.75
7543,187037.77
1320,85545.05
2272,124858.76
6550,116993.52
4518,289477.88
2340,216052.8
1484,186624.38
1233,174114.25
12897,308308.22
15344,193762.92
7061,205833.64
13807,210926.39
487,172112.08
12297,186349.2
13452,188001.8
5624,166161.02
4483,130803.945
265,174608.47
503,196716.25
8919,267675.0
3102,120277.65
5190,378576.47
7699,190547.97
15080,229852.9
2439,272002.84
4387,243668.1
7427,150524.69
16056,173691.98
14546,372838.53
12353,178207.8
6991,260033.72
18,231757.44
459,298464.75
433,229378.42
12001,337827.25
4428,122052.695
2650,142984.14
5652,127191.58
9455,476096.03
469,286048.84
14997,182468.55
624,162666.3
798,245089.78
12317,133979.22
9011,327082.9
2923,326164.44
7130,149348.17
1616,138972.78
134,230955.73
7463,345000.03
15732,350322.97
3275,277131.1
6621,199719.7
10570,199451.42
6105,172223.1
6858,210106.23
1929,268020.66
14583,127549.85
354,195200.06
6378,163316.06
13192,74020.04
3602,368125.1
9148,285979.47
5459,245155.47
12800,220756.7
11077,205767.7
7301,355204.62
10775,322247.0
15009,167347.9
8770,280740.47
9996,290634.22
6810,182010.0
11364,251835.67
7252,128641.125
5910,235020.52
13187,308963.8
14678,188665.12
426,177236.66
4099,208715.83
13496,157264.33
8005,185216.33
9467,286788.88
6732,163794.58
11617,161233.27
5439,215662.44
14195,141661.39
10131,291112.84
12788,150160.27
13988,409993.72
12153,264667.78
6270,267273.78
10988,166988.1
8,315141.4
146,270978.88
3764,420402.2
5118,403095.75
11023,186412.12
2951,171709.19
10101,171513.55
4729,230681.55
8148,194882.9
15305,426451.8
8325,161524.86
1935,400319.53
2839,143166.58
1845,155070.66
2842,201059.33
14019,197605.25
11188,250602.22
15199,145412.6
12563,154501.45
5231,339579.38
7555,194179.08
10436,187891.56
14610,363518.66
5912,234572.22
12443,209474.14
15918,87181.336
11051,330219.72
2714,266995.5
10766,267216.3
15508,162584.88
12118,301695.62
9160,176099.62
12019,158445.34
12062,261228.23
9176,304708.94
6135,290156.0
6563,153022.62
5962,142673.55
5783,326928.78
2580,188510.22
802,242003.62
956,256551.25
8690,205857.84
1228,191428.81
15046,270883.3
5603,275526.72
5199,143514.12
3842,175072.0
7671,372865.38
5214,100327.625
4381,411428.7
4620,216193.52
6289,326143.75
2692,365090.03
9671,404691.8
10115,173525.53
3164,303056.9
10277,177932.28
2836,167955.8
10486,132396.28
13313,302486.97
928,207120.03
12266,259845.02
16085,176155.11
2260,171271.02
751,512921.56
5943,326999.88
10141,137006.66
337,174773.42
12212,187350.3
1910,193961.7
13403,351262.94
3061,200218.55
2733,135558.17
14115,193923.05
2446,221745.66
2183,204024.77
1926,244637.16
6044,347757.97
6783,198953.48
11437,156846.83
10625,356575.9
11817,225542.86
10545,292032.1
3133,182493.98
2690,167970.73
12705,191198.33
4707,181045.31
8509,419904.66
8065,145362.94
14342,176409.95
7809,80804.66
9403,176416.56
1874,150514.31
14313,154011.12
16466,176140.61
10740,177581.83
336,232398.8
14024,187172.8
11170,309323.72
4606,232475.3
12470,261468.9
11636,190475.8
11761,220535.83
4609,169570.25
2330,284436.97
14557,291453.66
1409,183419.2
11189,130038.984
9899,142744.38
5032,150335.48
13387,239868.98
7565,177347.27
3409,177866.83
2898,208568.55
6632,200160.84
2029,207581.56
13254,104751.11
1663,182203.69
16706,521902.62
1723,141350.6
10023,187153.2
11903,158921.92
12450,192932.86
15580,109498.164
11011,137192.83
16756,127954.94
13366,316547.03
10440,151932.11
13961,131515.69
3015,206945.64
5648,205351.28
11547,260720.77
12886,127349.836
9198,127469.805
12434,279398.03
10605,243752.62
11593,130912.44
866,109259.49
14734,103097.38
5038,249846.16
5702,334729.2
4937,293716.84
11820,183714.7
106,190460.1
7736,207910.72
591,152326.14
11462,158868.28
15858,310125.6
15205,304998.22
7607,223172.19
3457,146054.56
9129,164072.2
4161,180957.67
13565,134389.31
13575,142729.69
7522,280461.4
1419,245644.42
13109,244218.88
11539,209117.31
15627,130248.06
16080,232889.38
8818,151173.16
15655,302215.8
1649,67398.234
7741,204670.31
15168,226333.31
12810,394271.25
16689,173788.12
9976,192235.11
907,185997.33
13986,348893.2
2710,339509.88
12889,182408.31
3214,137814.33
10022,374632.0
15217,171698.02
15719,172422.86
4515,149054.52
16716,126552.9
14523,207567.11
9989,450531.56
13618,83467.055
1158,196695.88
15397,424992.97
11680,171370.73
11329,240247.03
7431,272370.56
4539,171669.98
8543,162606.69
13784,237956.39
1073,297482.25
5334,183791.7
14316,187520.42
8350,174052.78
2838,124979.52
15543,156700.22
11933,276882.72
2932,276231.78
5859,165613.34
8102,149159.06
14265,145906.0
11906,346916.94
11418,204165.7
15990,220555.64
14498,242147.94
2076,82053.42
14742,159679.88
14578,139316.86
16733,131879.6
10126,196624.8
8331,415279.56
12233,181126.28
2695,260423.47
11610,280648.88
6902,147784.39
4109,172078.45
13330,198467.62
3320,166251.52
9,132932.6
16231,145040.77
13771,142449.88
1778,185330.31
11730,187069.4
3543,207473.05
423,278559.72
6957,151053.81
12076,237254.62
4974,208171.6
5546,232506.7
4064,189346.62
7924,277885.12
6776,160044.34
7410,160367.83
8956,186732.17
4709,159834.38
11148,128177.89
14788,127331.35
12876,129775.375
1596,237777.33
16214,297669.3
8752,145823.66
12644,200683.58
4198,91774.234
15592,183617.36
10685,171383.23
14466,328161.25
16434,231459.44
14341,212572.62
12708,143479.52
13262,444791.47
11318,204739.84
2033,205353.84
15857,262294.53
16554,314350.75
10771,254176.86
15708,168618.1
11637,138990.45
2870,197740.12
7582,206275.64
9739,352073.4
9342,286797.1
6338,225798.88
13046,176863.84
12579,133354.36
6342,378238.7
7160,182507.53
1324,199245.06
12991,194211.48
13756,137247.48
6019,169487.23
10078,239354.58
2343,157501.86
16275,254405.67
5696,427740.66
1,244068.4
2248,210638.39
15628,138896.88
682,181853.72
14884,198689.61
11031,296496.84
4001,191205.62
8533,116741.516
15147,189346.58
12747,141174.52
13168,206815.02
12829,206826.81
2675,320320.3
882,137355.67
14577,201327.25
7264,159720.12
13799,225339.14
2219,324310.1
15208,430264.0
9178,175471.64
9876,245519.53
14506,145542.73
1695,163503.0
6661,115309.86
12200,207656.42
7963,208381.08
3209,189850.23
8164,295974.38
7584,289568.16
7873,268122.84
11212,275785.5
13736,161977.98
626,206956.23
6284,262506.44
13728,182260.39
7099,281566.56
1618,282512.06
7201,172117.89
5902,168179.1
15739,266392.8
9546,110769.77
9505,184410.27
7818,342743.38
15324,277979.72
7289,153279.86
4548,246000.61
13058,151229.62
13623,151523.52
2668,168991.69
2799,162967.78
3867,323514.1
8658,146703.11
9543,199878.44
987,401966.94
6209,152233.45
7939,140073.83
16478,348228.25
4258,165883.94
12738,303827.12
11027,116154.44
1741,167133.31
16198,211341.52
15975,263788.38
9224,144744.48
16792,145874.4
11729,204038.56
13121,223006.61
16528,175085.05
15677,322046.0
15433,259742.88
4,215673.92
12408,174145.69
8441,176088.39
1624,207108.12
16449,149680.77
6872,241281.38
12271,178249.34
13396,178656.97
15833,407882.28
1105,280481.1
4106,139249.22
3031,433170.4
4546,176590.52
8258,69084.73
9946,244469.0
8027,214474.28
6337,133503.9
10342,184093.89
1885,221979.12
619,264760.2
3531,142069.06
11357,190907.67
1380,199853.4
5691,187672.14
14780,409901.0
3930,277915.5
3148,487425.4
3830,100967.125
12670,112107.52
14274,274928.34
3438,264960.25
3242,130473.65
5470,245342.12
14237,202489.69
2431,279165.25
1425,146742.44
14227,393712.97
7009,212276.36
16024,200490.11
7330,221141.08
12378,259743.84
10378,292013.22
6926,315498.6
4027,201366.1
7435,177485.0
11299,180945.02
12112,220075.17
4723,336725.0
14224,196724.75
11300,214588.72
16124,194072.1
4988,163272.06
8019,227386.39
4036,145631.78
2075,166804.92
14593,159404.67
4499,212197.62
3685,378139.38
2168,249421.19
8263,186657.78
9242,206385.6
14855,270736.56
2800,362059.75
14715,324476.97
12729,219637.92
14683,240804.7
429,498833.03
723,204477.44
8170,235336.98
2770,142219.9
14395,174673.16
12326,198019.17
221,268302.1
9448,163613.06
1593,194391.25
8962,130374.32
11068,334319.75
7896,180907.19
758,146419.53
9252,195523.06
6077,159839.83
4186,308210.7
8220,190290.89
753,158536.64
13063,192070.45
5728,186135.64
10817,201968.92
7868,467809.28
8580,198412.33
11100,176428.48
1003,133037.48
4779,122744.414
7121,176091.58
3946,218799.17
4426,179296.05
11309,117567.14
11285,289780.47
8222,129913.54
1189,125162.445
16356,179180.83
446,202238.6
8530,256098.28
14289,189385.7
16009,226189.34
9692,221313.64
13489,244854.45
13010,178949.06
6083,105766.6
2707,145011.08
5898,224152.92
12994,193715.28
8796,136795.22
3009,130143.39
7033,256981.98
6615,131389.84
2235,152919.1
5565,178920.98
5869,120118.47
6384,187512.36
1001,195689.34
11540,221815.73
13967,178590.48
4097,164416.95
9993,209775.17
10166,234995.42
15928,337673.7
14584,136093.61
1962,326134.47
10363,160489.8
1097,79169.72
3430,173085.38
1672,186656.05
9195,109296.9
16193,168324.88
9076,308367.9
13030,177135.38
14459,139446.69
8470,174931.53
7810,258212.3
4342,136444.7
8551,152936.58
5555,432125.62
12190,242963.67
8875,148427.2
3179,234160.7
291,209002.95
4549,477281.72
11486,193504.11
9349,265191.84
5305,175810.58
3379,313515.56
12593,466389.78
13712,176529.66
12847,170309.67
3964,204801.73
13981,249424.66
2538,174481.62
14764,149242.67
6147,144705.36
16693,162548.52
9398,222723.19
13554,122272.09
11054,372219.62
9462,121154.77
1528,191532.14
7096,396298.22
8993,188557.86
3738,308063.88
15096,407093.78
97,330447.12
5701,326657.4
12401,193035.52
2113,372193.47
15724,314761.56
15692,173947.92
12791,267741.44
10747,221190.36
1730,136363.36
5010,209983.3
10173,187963.53
6771,159814.55
6524,183692.14
6995,348727.22
14303,209329.08
1274,84135.914
9095,164490.2
15435,281664.3
9363,194606.62
7913,391451.34
14286,210047.66
4759,183363.31
8674,194247.0
12459,240306.28
436,168529.44
13586,206564.08
3231,363758.16
8124,161024.0
1226,280519.16
6887,171181.92
8855,312601.9
1768,128623.555
1630,194998.12
13293,121781.44
5705,203314.81
9067,140847.17
2790,228425.17
15012,142914.45
2411,270518.47
12054,175147.5
15653,137570.94
278,192657.47
1828,139923.94
7031,133354.36
3906,144846.31
13027,100641.555
4505,259597.75
3927,200990.08
12396,178633.75
6394,300885.78
8922,231261.47
11446,198233.0
7546,325943.7
15150,170272.31
2988,266700.34
3077,92388.6
2111,185353.25
10235,166481.9
15784,261905.12
12113,200400.9
5645,185508.64
9326,304314.06
12895,409332.3
11733,334885.97
1201,150710.36
5253,306548.16
16547,182544.7
2378,201532.08
11477,134891.81
1984,183966.78
8806,386450.38
16722,187184.3
7893,233713.8
8821,220082.48
9816,186278.97
5133,237190.19
8377,300778.2
7319,147758.5
2326,201597.72
3492,238112.86
14868,209225.95
13464,185111.7
1137,147743.69
15733,203223.0
12108,231051.95
2564,185723.36
11080,239498.53
9084,175370.62
8744,186213.88
5915,172971.3
14622,177374.11
9818,342679.62
2376,210443.67
16788,163647.97
11363,206214.28
14256,178309.47
3701,168517.42
12627,98253.92
9235,143398.1
6012,189182.66
2189,331040.16
14736,192318.89
5252,81315.266
16708,174756.33
320,265105.12
6943,146801.97
10548,235537.61
11356,326753.94
5855,233961.36
10265,277816.38
3325,165358.89
10243,219392.88
5549,190896.84
1284,176108.22
14510,116211.69
12488,128835.8
12089,384787.0
11715,240024.72
312,115609.625
3700,208115.16
10028,389192.1
12374,288229.12
9624,319194.25
5232,487570.22
13763,249231.1
2774,199626.9
12312,144896.34
3288,276977.94
5404,210553.72
3555,220202.44
3070,216225.98
12879,168370.62
11402,143130.88
9345,153792.03
1045,235333.42
16544,165537.67
5409,159644.05
2787,271506.5
7055,205092.17
2853,254675.11
861,181230.5
5480,197762.7
15178,65668.41
13428,465389.16
7564,353319.7
5974,387314.3
16292,188962.4
11066,248294.27
5265,236059.16
1966,143552.75
1142,161449.4
1721,205432.3
16606,238701.05
7992,185147.5
3304,135465.66
15181,284896.7
14750,219984.23
16207,203829.61
14087,487124.4
3359,205895.9
5926,233459.2
12703,277858.1
15813,142566.39
11697,234837.27
12548,158107.1
13249,472407.7
15248,440266.88
15847,153615.25
3939,168674.16
11961,225681.73
1358,237255.12
4604,174855.52
4357,163135.16
5763,105366.66
11193,193573.48
14327,167990.67
10750,81276.86
306,172828.27
5043,177010.92
1343,141967.11
8981,125032.29
8809,202942.38
13563,328466.44
8617,218303.14
5398,173236.97
12061,194901.39
2246,185889.75
1976,406165.6
1729,163964.9
3980,232857.5
14213,185509.62
13944,178752.38
2321,233310.14
6624,114200.65
7751,180754.39
15418,181486.97
269,197116.1
9075,151311.33
9636,248573.72
13367,343756.7
8808,179024.25
3260,166998.84
13959,137856.33
13741,425046.38
8198,148408.9
5957,159516.7
14778,349729.62
1202,166309.36
2547,189337.75
12749,171715.23
9547,141922.6
12617,196200.92
2606,274965.4
1350,501173.3
822,212056.92
2778,208239.69
4870,159604.23
1985,205276.16
12634,170345.56
7494,196171.05
10397,195111.52
3184,201071.61
875,161515.69
4425,200578.81
6285,229679.66
10272,244637.9
4413,163408.75
10671,368432.78
16477,160628.36
6068,234979.33
3085,310995.62
5694,115661.29
13369,183629.16
7268,337883.4
10542,168583.61
5755,400919.6
5152,81889.7
12310,407728.38
7778,196269.06
12539,243089.3
13140,317058.28
2991,462273.22
6763,203531.9
9780,328119.1
14402,185252.64
12143,152024.05
15306,170821.33
6408,162906.38
14645,214797.5
5708,335946.12
4461,175387.03
2649,219546.05
10758,413321.72
2495,159848.73
12117,232095.69
6946,196200.38
12901,155846.27
15637,210906.14
625,330731.7
3028,125817.76
12041,132186.55
4885,162551.83
7232,157981.48
1897,201456.3
10380,226611.42
13762,137659.06
12954,144406.33
7621,182213.5
5067,173497.95
1851,143721.88
5042,123534.29
5170,281659.84
5454,160238.64
4423,211455.11
9137,339525.84
1200,181029.73
1134,180405.47
2363,392075.8
8946,198672.92
10223,177473.31
834,335256.3
14667,196260.67
15963,219514.64
14232,166760.61
9549,133666.95
16132,149694.52
14712,303013.66
4623,301255.75
4089,258050.19
16054,310312.66
1805,341976.1
1138,335750.25
12929,203593.66
7529,115095.92
15818,174538.89
11222,217160.08
923,215024.55
10708,151355.84
8742,112381.95
648,215212.55
5287,383923.9
16378,274270.94
9837,411769.88
9653,191005.77
6568,194144.89
9930,205613.58
1823,422998.97
3194,164910.33
13453,284585.25
10226,217879.38
10301,207915.03
1186,201990.8
12857,140900.92
4883,200861.55
2854,199649.38
16744,197910.28
6559,199253.97
1986,170436.53
11373,221865.28
10019,177397.56
2322,138588.34
2214,193272.45
8759,199515.38
12228,478319.88
9563,308137.72
7271,315348.7
1161,124346.23
8436,176590.9
390,370802.78
2238,199591.86
15247,339465.2
2728,142465.75
13277,222178.33
6320,246685.02
9152,291243.12
14741,312908.22
179,172722.39
4699,356571.22
6726,137862.64
12516,151316.16
12405,189250.22
14354,239216.53
11036,267093.03
3805,261452.7
12287,266935.78
13915,178505.83
13935,187658.78
4463,370099.1
14057,170114.67
3897,141461.3
13602,85541.77
14652,197813.47
6533,208592.47
5485,198860.02
5037,166890.86
2179,210100.8
4786,169188.89
940,140844.81
13801,112330.8
2311,167210.14
15753,248483.05
7725,119991.24
14405,211970.78
13461,211062.34
14096,186891.73
15634,226605.86
11208,207822.7
8640,261978.12
13666,129874.13
9169,177255.89
5839,127707.88
5936,164239.22
8843,254992.05
10815,240435.0
12717,210674.25
8548,353536.03
8230,161002.08
11321,185954.73
9767,182291.81
497,171976.14
9143,160544.7
16166,496357.06
15231,174489.42
9568,239530.14
13185,129517.31
3594,205356.05
5924,144527.48
2949,183479.7
2762,231638.75
2017,227746.44
11116,242381.25
6626,210187.16
13055,181303.2
7852,172781.53
7930,172090.23
10694,122122.26
5922,251127.61
9209,337786.22
9278,211872.52
1482,183994.22
5671,205735.95
10618,188552.23
7303,166440.52
13702,251546.64
6451,257086.03
1761,145107.69
14567,216152.81
12064,187700.14
8526,235187.34
4270,150849.27
9845,195763.05
15987,276660.78
5923,212895.0
13302,250583.95
16052,214190.03
1613,245174.72
7662,250326.2
1705,189505.3
5845,153397.98
8873,166379.23
2798,96766.62
965,470071.94
1355,173616.2
16596,190325.05
5296,132813.94
14032,140217.39
2451,192505.6
15949,221076.66
4393,380455.03
764,165034.67
5317,222577.56
10610,175563.12
10646,147296.66
7695,167370.58
12743,104556.25
1837,179513.67
10674,158550.31
14979,243443.31
6683,230423.23
6587,170416.34
7266,167194.72
10136,141957.17
1048,204256.53
4677,182527.02
6976,423111.25
8120,163651.0
7461,314845.94
4229,177201.92
15983,131401.38
7147,380951.06
10409,238500.05
4041,205166.64
4431,262847.78
3196,245056.67
9825,242293.83
3284,143736.75
3838,149086.53
9183,160863.95
8100,245062.7
4922,171756.8
10798,103028.91
2873,203536.64
1952,171618.3
6474,177691.38
12695,205815.36
16195,140759.38
237,207251.33
13952,171166.53
11350,222161.42
946,178897.7
5985,141445.97
16427,185202.34
13937,185309.34
876,170125.78
14371,180262.81
5527,240614.94
9220,140373.05
11726,173635.34
2966,238160.69
12725,173863.94
12457,145781.23
16515,144174.2
10969,119911.74
12647,257089.06
3926,312278.03
4302,154690.9
2508,202680.97
8718,180776.28
7678,230825.16
12912,231037.47
5935,181331.5
4634,152312.94
6208,204155.45
7833,171412.95
6449,154629.42
10692,185224.81
2676,177918.98
